,zpid,detailUrl,price,address,addressStreet,addressCity,addressState,addressZipcode,zestimate,info2String,info6String,streetViewMetadataURL,streetViewURL,isPropertyResultCDP,builderName,lotAreaString,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Neighborhood
781,58685242,https://www.zillow.com/homedetails/1629-N-Clarkson-St-APT-16-Denver-CO-80218/58685242_zpid/,"$199,900","1629 Clarkson Street  Unit 16, Denver, CO 80218",1629 Clarkson Street  Unit 16,Denver,CO,80218,199900,,,,,,,,,,,,,,,,,,,,,
782,13411941,https://www.zillow.com/homedetails/5770-E-Warren-Ave-APT-314-Denver-CO-80222/13411941_zpid/,"$195,000","5770 E Warren Avenue  Unit 314, Denver, CO 80222",5770 E Warren Avenue  Unit 314,Denver,CO,80222,195000,,,,,,,,,,,,,,,,,,,,,
783,13274204,https://www.zillow.com/homedetails/4795-Iran-St-Denver-CO-80249/13274204_zpid/,"$620,000","4795 Iran Street, Denver, CO 80249",4795 Iran Street,Denver,CO,80249,613800,,,,,,,,,,,,,,,,,,,,,
784,13424005,https://www.zillow.com/homedetails/7755-E-Quincy-Ave-206D4-Denver-CO-80237/13424005_zpid/,"$249,900","7755 E Quincy Avenue  Unit 206d4, Denver, CO 80237",7755 E Quincy Avenue  Unit 206d4,Denver,CO,80237,247795,,,,,,,,,,,,,,,,,,,,,
785,13372311,https://www.zillow.com/homedetails/1111-S-Steele-St-Denver-CO-80210/13372311_zpid/,"$1,189,000","1111 S Steele Street, Denver, CO 80210",1111 S Steele Street,Denver,CO,80210,1168847,,,,,,,,,,,,,,,,,,,,,
786,13305226,https://www.zillow.com/homedetails/3244-N-Gaylord-St-Denver-CO-80205/13305226_zpid/,"$790,000","3244 N Gaylord Street, Denver, CO 80205",3244 N Gaylord Street,Denver,CO,80205,781092,,,,,,,,,,,,,,,,,,,,,
787,13328646,https://www.zillow.com/homedetails/1313-N-Williams-St-APT-1005-Denver-CO-80218/13328646_zpid/,"$659,000","1313 N Williams Street N  Unit 1005, Denver, CO 80218",1313 N Williams Street N  Unit 1005,Denver,CO,80218,659002,,,,,,,,,,,,,,,,,,,,,
788,2062389211,https://www.zillow.com/community/american-dream/2062389211_zpid/,"$400,900+","Albright Plan, American Dream","Albright Plan, American Dream",Denver,CO,80249,,,,,,True,Oakwood Homes,,,,,,,,,,,,,,,
789,61433416,https://www.zillow.com/homedetails/1401-Wewatta-St-UNIT-508-Denver-CO-80202/61433416_zpid/,"$859,000","1401 Wewatta Street  Unit 508, Denver, CO 80202",1401 Wewatta Street  Unit 508,Denver,CO,80202,845365,,,,,,,,,,,,,,,,,,,,,
790,13302593,https://www.zillow.com/homedetails/3648-N-Steele-St-Denver-CO-80205/13302593_zpid/,"$460,000","3648 N Steele Street, Denver, CO 80205",3648 N Steele Street,Denver,CO,80205,449176,,,,,,,,,,,,,,,,,,,,,
791,82274040,https://www.zillow.com/homedetails/2020-E-14th-Ave-APT-2-Denver-CO-80206/82274040_zpid/,"$249,900","2020 E 14th Avenue  Unit 2, Denver, CO 80206",2020 E 14th Avenue  Unit 2,Denver,CO,80206,249900,,,,,,,,,,,,,,,,,,,,,
792,13278260,https://www.zillow.com/homedetails/13093-E-Elgin-Pl-Denver-CO-80239/13278260_zpid/,"$495,000","13093 E Elgin Place, Denver, CO 80239",13093 E Elgin Place,Denver,CO,80239,495001,,,,,,,,,,,,,,,,,,,,,
793,58687043,https://www.zillow.com/homedetails/175-N-Rampart-Way-SUITE-903-Denver-CO-80230/58687043_zpid/,"$525,000","175 Rampart Way  Unit 903, Denver, CO 80230",175 Rampart Way  Unit 903,Denver,CO,80230,525001,,,,,,,,,,,,,,,,,,,,,
794,13285094,https://www.zillow.com/homedetails/2289-N-Holly-St-Denver-CO-80207/13285094_zpid/,"$810,000","2289 Holly Street, Denver, CO 80207",2289 Holly Street,Denver,CO,80207,796500,,,,,,,,,,,,,,,,,,,,,
795,13319068,https://www.zillow.com/homedetails/1020-15th-St-APT-3D-Denver-CO-80202/13319068_zpid/,"$299,000","1020 15th Street  Unit 3d, Denver, CO 80202",1020 15th Street  Unit 3d,Denver,CO,80202,291838,,,,,,,,,,,,,,,,,,,,,
796,13373936,https://www.zillow.com/homedetails/1595-S-Jackson-St-Denver-CO-80210/13373936_zpid/,"$498,000","1595 S Jackson Street, Denver, CO 80210",1595 S Jackson Street,Denver,CO,80210,494353,,,,,,,,,,,,,,,,,,,,,
797,13311697,https://www.zillow.com/homedetails/3030-W-27th-Ave-Denver-CO-80211/13311697_zpid/,"$1,300,000","3030 W 27th Avenue, Denver, CO 80211",3030 W 27th Avenue,Denver,CO,80211,,,,,,,,,,,,,,,,,,,,,,
798,2061869435,https://www.zillow.com/homedetails/3611-3615-Osage-St-Denver-CO-80211/2061869435_zpid/,"$2,500,000","3611-3615 Osage Street, Denver, CO 80211",3611-3615 Osage Street,Denver,CO,80211,,,,,,,,,,,,,,,,,,,,,,
799,61470755,https://www.zillow.com/homedetails/2245-Blake-St-APT-M-Denver-CO-80205/61470755_zpid/,"$12,000,000","2245 Blake Street  Unit M, Denver, CO 80205",2245 Blake Street  Unit M,Denver,CO,80205,1381700,,,,,,,,,,,,,,,,,,,,,
800,13275802,https://www.zillow.com/homedetails/4704-Perth-St-Denver-CO-80249/13275802_zpid/,"$420,000","4704 Perth Street, Denver, CO 80249",4704 Perth Street,Denver,CO,80249,415300,,,,,,,,,,,,,,,,,,,,,
801,13391540,https://www.zillow.com/homedetails/6800-E-10th-Ave-Denver-CO-80220/13391540_zpid/,"$1,100,000","6800 E 10th Avenue, Denver, CO 80220",6800 E 10th Avenue,Denver,CO,80220,1084615,,,,,,,,,,,,,,,,,,,,,
802,2061193121,https://www.zillow.com/homedetails/3301-3303-W-33rd-Ave-Denver-CO-80211/2061193121_zpid/,"$1,275,000","3301-3303 W 33rd Avenue, Denver, CO 80211",3301-3303 W 33rd Avenue,Denver,CO,80211,,,,,,,,,,,,,,,,,,,,,,
803,13393199,https://www.zillow.com/homedetails/1155-Ash-St-APT-507-Denver-CO-80220/13393199_zpid/,"$329,500","1155 Ash Street  Unit 507, Denver, CO 80220",1155 Ash Street  Unit 507,Denver,CO,80220,326103,,,,,,,,,,,,,,,,,,,,,
804,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966,,,,,,,,,,,,,,,,,,,,,
805,13303208,https://www.zillow.com/homedetails/3611-N-Elizabeth-St-Denver-CO-80205/13303208_zpid/,"$370,000","3611 N Elizabeth Street, Denver, CO 80205",3611 N Elizabeth Street,Denver,CO,80205,,,,,,,,,,,,,,,,,,,,,,
806,13397425,https://www.zillow.com/homedetails/146-S-Poplar-St-Denver-CO-80230/13397425_zpid/,"$2,095,000","146 S Poplar Street, Denver, CO 80230",146 S Poplar Street,Denver,CO,80230,2085500,,,,,,,,,,,,,,,,,,,,,
807,13319162,https://www.zillow.com/homedetails/1020-15th-St-APT-10F-Denver-CO-80202/13319162_zpid/,"$235,000","1020 15th Street  Unit 10f, Denver, CO 80202",1020 15th Street  Unit 10f,Denver,CO,80202,231224,,,,,,,,,,,,,,,,,,,,,
808,13425630,https://www.zillow.com/homedetails/7250-Eastmoor-Dr-APT-112-Denver-CO-80237/13425630_zpid/,"$409,500","7250 Eastmoor  Unit 112, Denver, CO 80237",7250 Eastmoor  Unit 112,Denver,CO,80237,402559,,,,,,,,,,,,,,,,,,,,,
809,13425679,https://www.zillow.com/homedetails/7255-E-Quincy-Ave-APT-402-Denver-CO-80237/13425679_zpid/,"$379,500","7255 E Quincy Avenue  Unit 402, Denver, CO 80237",7255 E Quincy Avenue  Unit 402,Denver,CO,80237,379501,,,,,,,,,,,,,,,,,,,,,
810,13380571,https://www.zillow.com/homedetails/2375-S-Knox-Ct-Denver-CO-80219/13380571_zpid/,"$425,000","2375 S Knox Court, Denver, CO 80219",2375 S Knox Court,Denver,CO,80219,419687,,,,,,,,,,,,,,,,,,,,,
811,13334734,https://www.zillow.com/homedetails/790-N-Washington-St-APT-602-Denver-CO-80203/13334734_zpid/,"$470,000","790 Washington Street  Unit 602, Denver, CO 80203",790 Washington Street  Unit 602,Denver,CO,80203,455312,,,,,,,,,,,,,,,,,,,,,
812,13390518,https://www.zillow.com/homedetails/1125-Leyden-St-Denver-CO-80220/13390518_zpid/,"$2,050,000","1125 Leyden Street, Denver, CO 80220",1125 Leyden Street,Denver,CO,80220,2049100,,,,,,,,,,,,,,,,,,,,,
813,61471261,https://www.zillow.com/homedetails/601-W-11th-Ave-APT-309-Denver-CO-80204/61471261_zpid/,"$399,000","601 W 11th Ave UNIT 309, Denver, CO 80204",601 W 11th Ave UNIT 309,Denver,CO,80204,391249,Listing provided by IRES,Nicole Nicolay,,,,,,,,,,,,,,,,,,,
814,13313057,https://www.zillow.com/homedetails/3500-Sheridan-Blvd-Denver-CO-80212/13313057_zpid/,"$675,000","3500 Sheridan Boulevard, Denver, CO 80212",3500 Sheridan Boulevard,Denver,CO,80212,666800,,,,,,,,,,,,,,,,,,,,,
815,13430176,https://www.zillow.com/homedetails/3981-S-Benton-Way-Denver-CO-80235/13430176_zpid/,"$1,251,250","3981 S Benton Way, Denver, CO 80235",3981 S Benton Way,Denver,CO,80235,1251258,,,,,,,,,,,,,,,,,,,,,
816,13375953,https://www.zillow.com/homedetails/2039-S-Gilpin-St-Denver-CO-80210/13375953_zpid/,"$1,800,000","2039 S Gilpin Street, Denver, CO 80210",2039 S Gilpin Street,Denver,CO,80210,1748700,,,,,,,,,,,,,,,,,,,,,
817,13365532,https://www.zillow.com/homedetails/3350-W-Mississippi-Ave-Denver-CO-80219/13365532_zpid/,"$420,000","3350 W Mississippi Avenue, Denver, CO 80219",3350 W Mississippi Avenue,Denver,CO,80219,419800,,,,,,,,,,,,,,,,,,,,,
818,318397899,https://www.zillow.com/homedetails/3200-N-Vallejo-St-Denver-CO-80211/318397899_zpid/,"$1,895,000","3200 Vallejo Street, Denver, CO 80211",3200 Vallejo Street,Denver,CO,80211,1895000,,,,,,,,,,,,,,,,,,,,,
819,13404507,https://www.zillow.com/homedetails/540-S-Forest-St-UNIT-H-Denver-CO-80246/13404507_zpid/,"$925,000","540 S Forest Street  Unit H, Denver, CO 80246",540 S Forest Street  Unit H,Denver,CO,80246,,,,,,,,,,,,,,,,,,,,,,
820,13427748,https://www.zillow.com/homedetails/4100-W-Rutgers-Pl-Denver-CO-80236/13427748_zpid/,"$595,000","4100 W Rutgers Place, Denver, CO 80236",4100 W Rutgers Place,Denver,CO,80236,584000,,,,,,,,,,,,,,,,,,,,,
821,2061652059,https://www.zillow.com/homedetails/603-Inca-St-318-Denver-CO-80204/2061652059_zpid/,"$149,900","603 Inca Street  Unit 318, Denver, CO 80204",603 Inca Street  Unit 318,Denver,CO,80204,,,,,,,,,,,,,,,,,,,,,,
822,13342939,https://www.zillow.com/homedetails/252-N-Pennsylvania-St-APT-102-Denver-CO-80203/13342939_zpid/,"$325,000","252 N Pennsylvania Street  Unit 102, Denver, CO 80203",252 N Pennsylvania Street  Unit 102,Denver,CO,80203,315901,,,,,,,,,,,,,,,,,,,,,
823,13348003,https://www.zillow.com/homedetails/348-Steele-St-Denver-CO-80206/13348003_zpid/,"$1,800,000","348 N Steele Street, Denver, CO 80206",348 N Steele Street,Denver,CO,80206,1776496,,,,,,,,,,,,,,,,,,,,,
824,123203376,https://www.zillow.com/homedetails/1236-E-33rd-Ave-Denver-CO-80205/123203376_zpid/,"$425,000","1236 E 33rd Avenue, Denver, CO 80205",1236 E 33rd Avenue,Denver,CO,80205,425000,,,,,,,,,,,,,,,,,,,,,
825,13357126,https://www.zillow.com/homedetails/1460-W-Alaska-Pl-Denver-CO-80223/13357126_zpid/,"$490,000","1460 W Alaska Place, Denver, CO 80223",1460 W Alaska Place,Denver,CO,80223,485333,,,,,,,,,,,,,,,,,,,,,
826,13381239,https://www.zillow.com/homedetails/2714-W-Wesley-Ave-Denver-CO-80219/13381239_zpid/,"$435,000","2714 W Wesley Avenue, Denver, CO 80219",2714 W Wesley Avenue,Denver,CO,80219,427750,,,,,,,,,,,,,,,,,,,,,
827,251843623,https://www.zillow.com/homedetails/5652-N-Galena-St-Denver-CO-80238/251843623_zpid/,"$600,000","5652 Galena Street, Denver, CO 80238",5652 Galena Street,Denver,CO,80238,591512,,,,,,,,,,,,,,,,,,,,,
828,13272670,https://www.zillow.com/homedetails/14405-Andrews-Dr-Denver-CO-80239/13272670_zpid/,"$424,900","14405 Andrews Drive, Denver, CO 80239",14405 Andrews Drive,Denver,CO,80239,421865,,,,,,,,,,,,,,,,,,,,,
829,337913232,https://www.zillow.com/homedetails/2072-S-Holly-St-UNIT-3-Denver-CO-80222/337913232_zpid/,"$624,800","2072 S Holly Street  Unit 3, Denver, CO 80222",2072 S Holly Street  Unit 3,Denver,CO,80222,545600,,,,,,,,,,,,,,,,,,,,,
830,13358136,https://www.zillow.com/homedetails/998-S-Osage-St-Denver-CO-80223/13358136_zpid/,"$455,000","998 S Osage Street, Denver, CO 80223",998 S Osage Street,Denver,CO,80223,445879,,,,,,,,,,,,,,,,,,,,,
831,13279864,https://www.zillow.com/homedetails/4823-Carson-St-Denver-CO-80239/13279864_zpid/,"$475,000","4823 Carson Street, Denver, CO 80239",4823 Carson Street,Denver,CO,80239,470202,,,,,,,,,,,,,,,,,,,,,
832,13403909,https://www.zillow.com/homedetails/771-S-Holly-St-Denver-CO-80246/13403909_zpid/,"$624,000","771 S Holly Street, Denver, CO 80246",771 S Holly Street,Denver,CO,80246,612745,,,,,,,,,,,,,,,,,,,,,
833,13291867,https://www.zillow.com/homedetails/4941-Wyandot-St-Denver-CO-80221/13291867_zpid/,"$575,000","4941 Wyandot Street, Denver, CO 80221",4941 Wyandot Street,Denver,CO,80221,573400,,,,,,,,,,,,,,,,,,,,,
834,13310521,https://www.zillow.com/homedetails/3305-W-35th-Ave-Denver-CO-80211/13310521_zpid/,"$950,000","3305 W 35th Avenue, Denver, CO 80211",3305 W 35th Avenue,Denver,CO,80211,936379,,,,,,,,,,,,,,,,,,,,,
835,13395237,https://www.zillow.com/homedetails/384-Birch-St-Denver-CO-80220/13395237_zpid/,"$1,950,000","384 Birch Street, Denver, CO 80220",384 Birch Street,Denver,CO,80220,1221200,,,,,,,,,,,,,,,,,,,,,
836,13356533,https://www.zillow.com/homedetails/835-S-Washington-St-Denver-CO-80209/13356533_zpid/,"$514,900","835 S Washington Street, Denver, CO 80209",835 S Washington Street,Denver,CO,80209,514903,,,,,,,,,,,,,,,,,,,,,
837,108862480,https://www.zillow.com/homedetails/2308-S-University-Blvd-Denver-CO-80210/108862480_zpid/,"$870,000","2308 S University Boulevard, Denver, CO 80210",2308 S University Boulevard,Denver,CO,80210,860333,,,,,,,,,,,,,,,,,,,,,
838,2060998695,https://www.zillow.com/homedetails/2586-S-Broadway-Denver-CO-80210/2060998695_zpid/,"$595,000","2586 S Broadway Avenue, Denver, CO 80210",2586 S Broadway Avenue,Denver,CO,80210,,,,,,,,,,,,,,,,,,,,,,
839,13378876,https://www.zillow.com/homedetails/2315-S-Galapago-St-Denver-CO-80223/13378876_zpid/,"$225,000","2315 S Galapago Street, Denver, CO 80223",2315 S Galapago Street,Denver,CO,80223,,,,,,,,"3,125 sqft",,,,,,,,,,,,,,
840,13419547,https://www.zillow.com/homedetails/2685-S-Dayton-Way-APT-203-Denver-CO-80231/13419547_zpid/,"$422,000","2685 S Dayton Way  Unit 203, Denver, CO 80231",2685 S Dayton Way  Unit 203,Denver,CO,80231,420400,,,,,,,,,,,,,,,,,,,,,
841,96084787,https://www.zillow.com/homedetails/3414-Beeler-St-Denver-CO-80238/96084787_zpid/,"$929,500","3414 Beeler Street, Denver, CO 80238",3414 Beeler Street,Denver,CO,80238,922614,,,,,,,,,,,,,,,,,,,,,
842,13348197,https://www.zillow.com/homedetails/362-Jackson-St-Denver-CO-80206/13348197_zpid/,"$1,480,000","362 Jackson Street, Denver, CO 80206",362 Jackson Street,Denver,CO,80206,1413233,,,,,,,,,,,,,,,,,,,,,
843,13274862,https://www.zillow.com/homedetails/18971-E-43rd-Ave-Denver-CO-80249/13274862_zpid/,"$615,000","18971 E 43rd Avenue, Denver, CO 80249",18971 E 43rd Avenue,Denver,CO,80249,615800,,,,,,,,,,,,,,,,,,,,,
844,13328178,https://www.zillow.com/homedetails/617-Detroit-St-Denver-CO-80206/13328178_zpid/,"$995,000","617 Detroit Street, Denver, CO 80206",617 Detroit Street,Denver,CO,80206,995000,,,,,,,,,,,,,,,,,,,,,
845,13321456,https://www.zillow.com/homedetails/1582-N-Emerson-St-Denver-CO-80218/13321456_zpid/,"$849,000","1582 N Emerson Street, Denver, CO 80218",1582 N Emerson Street,Denver,CO,80218,891900,,,,,,,,,,,,,,,,,,,,,
846,63175145,https://www.zillow.com/homedetails/7423-E-26th-Ave-Denver-CO-80238/63175145_zpid/,"$274,275","7423 E 26th Avenue, Denver, CO 80238",7423 E 26th Avenue,Denver,CO,80238,331000,,,,,,,,,,,,,,,,,,,,,
847,119692240,https://www.zillow.com/homedetails/5568-Malta-St-Denver-CO-80249/119692240_zpid/,"$449,950","5568 Malta Street, Denver, CO 80249",5568 Malta Street,Denver,CO,80249,455900,,,,,,,,,,,,,,,,,,,,,
848,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700,,,,,,,,,,,,,,,,,,,,,
849,61433747,https://www.zillow.com/homedetails/1520-S-Pennsylvania-St-Denver-CO-80210/61433747_zpid/,"$1,000,000","1520 S Pennsylvania Street, Denver, CO 80210",1520 S Pennsylvania Street,Denver,CO,80210,1147000,,,,,,,,,,,,,,,,,,,,,
850,13390824,https://www.zillow.com/homedetails/930-Kearney-St-Denver-CO-80220/13390824_zpid/,"$1,650,000","930 Kearney Street, Denver, CO 80220",930 Kearney Street,Denver,CO,80220,1640300,,,,,,,,,,,,,,,,,,,,,
851,131678830,https://www.zillow.com/homedetails/4401-N-Fraser-Way-UNIT-101-Denver-CO-80239/131678830_zpid/,"$300,000","4401 Fraser Way  Unit 101, Denver, CO 80239",4401 Fraser Way  Unit 101,Denver,CO,80239,296907,,,,,,,,,,,,,,,,,,,,,
852,13342604,https://www.zillow.com/homedetails/926-W-4th-Ave-Denver-CO-80223/13342604_zpid/,"$700,000","926 W 4th Avenue, Denver, CO 80223",926 W 4th Avenue,Denver,CO,80223,692579,,,,,,,,,,,,,,,,,,,,,
853,13055974,https://www.zillow.com/homedetails/7917-E-Vassar-Dr-Denver-CO-80231/13055974_zpid/,"$649,000","7917 E Vassar Drive, Denver, CO 80231",7917 E Vassar Drive,Denver,CO,80231,638360,,,,,,,,,,,,,,,,,,,,,
854,13331941,https://www.zillow.com/homedetails/1441-N-Pennsylvania-St-APT-14-Denver-CO-80203/13331941_zpid/,"$387,000","1441 N Pennsylvania Street  Unit 14, Denver, CO 80203",1441 N Pennsylvania Street  Unit 14,Denver,CO,80203,380800,,,,,,,,,,,,,,,,,,,,,
855,13402426,https://www.zillow.com/homedetails/7995-E-Mississippi-Ave-APT-G1-Denver-CO-80247/13402426_zpid/,"$342,900","7995 E Mississippi Avenue  Unit G1, Denver, CO 80247",7995 E Mississippi Avenue  Unit G1,Denver,CO,80247,307600,,,,,,,,,,,,,,,,,,,,,
856,13304551,https://www.zillow.com/homedetails/3620-E-30th-Ave-Denver-CO-80205/13304551_zpid/,"$400,000","3620 E 30th Avenue, Denver, CO 80205",3620 E 30th Avenue,Denver,CO,80205,393600,,,,,,,,,,,,,,,,,,,,,
857,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300,Listing provided by IRES,Suephina Moreno,,,,,,,,,,,,,,,,,,,
858,13412211,https://www.zillow.com/homedetails/2375-S-Linden-Ct-UNIT-313-Denver-CO-80222/13412211_zpid/,"$249,900","2375 S Linden Court  Unit 313, Denver, CO 80222",2375 S Linden Court  Unit 313,Denver,CO,80222,246900,,,,,,,,,,,,,,,,,,,,,
859,2060809338,https://www.zillow.com/homedetails/4385-S-Balsam-St-204-Littleton-CO-80123/2060809338_zpid/,"$369,000","4385 S Balsam Street  Unit 204, Littleton, CO 80123",4385 S Balsam Street  Unit 204,Littleton,CO,80123,,,,,,,,,,,,,,,,,,,,,,
860,58685658,https://www.zillow.com/homedetails/300-W-11th-Ave-UNIT-4B-Denver-CO-80204/58685658_zpid/,"$380,000","300 W 11th Avenue  Unit 4b, Denver, CO 80204",300 W 11th Avenue  Unit 4b,Denver,CO,80204,394800,,,,,,,,,,,,,,,,,,,,,
861,13409226,https://www.zillow.com/homedetails/1475-S-Quebec-Way-C14-Denver-CO-80231/13409226_zpid/,"$375,000","1475 S Quebec Way  Unit C14, Denver, CO 80231",1475 S Quebec Way  Unit C14,Denver,CO,80231,368200,,,,,,,,,,,,,,,,,,,,,
862,13339240,https://www.zillow.com/homedetails/595-Wolff-St-Denver-CO-80204/13339240_zpid/,"$350,000","595 Wolff Street, Denver, CO 80204",595 Wolff Street,Denver,CO,80204,349403,,,,,,,,,,,,,,,,,,,,,
863,13393775,https://www.zillow.com/homedetails/980-Grape-St-Denver-CO-80220/13393775_zpid/,"$1,675,000","980 Grape Street, Denver, CO 80220",980 Grape Street,Denver,CO,80220,1621183,,,,,,,,,,,,,,,,,,,,,
864,13359379,https://www.zillow.com/homedetails/3147-W-Walsh-Pl-Denver-CO-80219/13359379_zpid/,"$295,000","3147 W Walsh Place, Denver, CO 80219",3147 W Walsh Place,Denver,CO,80219,365400,,,,,,,,,,,,,,,,,,,,,
865,2060823858,https://www.zillow.com/homedetails/5855-W-Virginia-Ave-Denver-CO-80224/2060823858_zpid/,"$525,000","5855 W Virginia Avenue, Lakewood, CO 80226",5855 W Virginia Avenue,Denver,CO,80224,,,,,,,,,,,,,,,,,,,,,,
866,2060866900,https://www.zillow.com/homedetails/3211-Zuni-St-APT-1-Denver-CO-80211/2060866900_zpid/,"$525,000","3211 Zuni Street  Unit 1, Denver, CO 80211",3211 Zuni Street  Unit 1,Denver,CO,80211,,,,,,,,,,,,,,,,,,,,,,
867,13294980,https://www.zillow.com/homedetails/4372-N-Yates-St-Denver-CO-80212/13294980_zpid/,"$875,000","4372 Yates Street, Denver, CO 80212",4372 Yates Street,Denver,CO,80212,844221,,,,,,,,,,,,,,,,,,,,,
868,129898611,https://www.zillow.com/homedetails/3139-N-Elizabeth-St-Denver-CO-80205/129898611_zpid/,"$228,000","3139 N Elizabeth Street, Denver, CO 80205",3139 N Elizabeth Street,Denver,CO,80205,,,,,,,,,,,,,,,,,,,,,,
869,110556439,https://www.zillow.com/homedetails/3396-Ulster-St-Denver-CO-80238/110556439_zpid/,"$900,000","3396 Ulster Street, Denver, CO 80238",3396 Ulster Street,Denver,CO,80238,932100,,,,,,,,,,,,,,,,,,,,,
870,13381596,https://www.zillow.com/homedetails/2011-S-Lowell-Blvd-Denver-CO-80219/13381596_zpid/,"$385,000","2011 S Lowell Boulevard, Denver, CO 80219",2011 S Lowell Boulevard,Denver,CO,80219,380700,,,,,,,,,,,,,,,,,,,,,
871,13326384,https://www.zillow.com/homedetails/1114-N-York-St-Denver-CO-80206/13326384_zpid/,"$660,000","1114 York Street, Denver, CO 80206",1114 York Street,Denver,CO,80206,660000,,,,,,,,,,,,,,,,,,,,,
872,13337171,https://www.zillow.com/homedetails/4335-W-7th-Ave-Denver-CO-80204/13337171_zpid/,"$500,000","4335 W 7th Avenue, Denver, CO 80204",4335 W 7th Avenue,Denver,CO,80204,491666,,,,,,,,,,,,,,,,,,,,,
873,13383481,https://www.zillow.com/homedetails/2590-S-Newton-St-Denver-CO-80219/13383481_zpid/,"$660,000","2590 S Newton Street, Denver, CO 80219",2590 S Newton Street,Denver,CO,80219,652941,,,,,,,,,,,,,,,,,,,,,
874,52963594,https://www.zillow.com/homedetails/4883-Jasper-Ct-Denver-CO-80239/52963594_zpid/,"$414,900","4883 Jasper Court, Denver, CO 80239",4883 Jasper Court,Denver,CO,80239,414400,,,,,,,,,,,,,,,,,,,,,
875,13362524,https://www.zillow.com/homedetails/1041-S-Raleigh-St-Denver-CO-80219/13362524_zpid/,"$330,000","1041 S Raleigh Street, Denver, CO 80219",1041 S Raleigh Street,Denver,CO,80219,326857,,,,,,,,,,,,,,,,,,,,,
876,13384904,https://www.zillow.com/homedetails/3176-S-Wolff-St-Denver-CO-80236/13384904_zpid/,"$625,000","3176 S Wolff Street, Denver, CO 80236",3176 S Wolff Street,Denver,CO,80236,621323,,,,,,,,,,,,,,,,,,,,,
877,13389224,https://www.zillow.com/homedetails/1350-Spruce-St-Denver-CO-80220/13389224_zpid/,"$525,000","1350 Spruce Street N, Denver, CO 80220",1350 Spruce Street N,Denver,CO,80220,493300,,,,,,,,,,,,,,,,,,,,,
878,82263469,https://www.zillow.com/homedetails/3131-E-Alameda-Ave-Denver-CO-80209/82263469_zpid/,"$600,000","3131 E Alameda, Denver, CO 80209",3131 E Alameda,Denver,CO,80209,,,,,,,,,,,,,,,,,,,,,,
879,13431400,https://www.zillow.com/homedetails/4875-S-Holland-St-Denver-CO-80123/13431400_zpid/,"$579,000","4875 S Holland Street, Littleton, CO 80123",4875 S Holland Street,Denver,CO,80123,508400,,,,,,,,,,,,,,,,,,,,,
880,13419547,https://www.zillow.com/homedetails/2685-S-Dayton-Way-APT-203-Denver-CO-80231/13419547_zpid/,"$422,000","2685 S Dayton Way  Unit 203, Denver, CO 80231",2685 S Dayton Way  Unit 203,Denver,CO,80231,420400,,,,,,,,,,,,,,,,,,,,,
881,96084787,https://www.zillow.com/homedetails/3414-Beeler-St-Denver-CO-80238/96084787_zpid/,"$929,500","3414 Beeler Street, Denver, CO 80238",3414 Beeler Street,Denver,CO,80238,922614,,,,,,,,,,,,,,,,,,,,,
882,13348197,https://www.zillow.com/homedetails/362-Jackson-St-Denver-CO-80206/13348197_zpid/,"$1,480,000","362 Jackson Street, Denver, CO 80206",362 Jackson Street,Denver,CO,80206,1413233,,,,,,,,,,,,,,,,,,,,,
883,13274862,https://www.zillow.com/homedetails/18971-E-43rd-Ave-Denver-CO-80249/13274862_zpid/,"$615,000","18971 E 43rd Avenue, Denver, CO 80249",18971 E 43rd Avenue,Denver,CO,80249,615800,,,,,,,,,,,,,,,,,,,,,
884,13328178,https://www.zillow.com/homedetails/617-Detroit-St-Denver-CO-80206/13328178_zpid/,"$995,000","617 Detroit Street, Denver, CO 80206",617 Detroit Street,Denver,CO,80206,995000,,,,,,,,,,,,,,,,,,,,,
885,13321456,https://www.zillow.com/homedetails/1582-N-Emerson-St-Denver-CO-80218/13321456_zpid/,"$849,000","1582 N Emerson Street, Denver, CO 80218",1582 N Emerson Street,Denver,CO,80218,891900,,,,,,,,,,,,,,,,,,,,,
886,63175145,https://www.zillow.com/homedetails/7423-E-26th-Ave-Denver-CO-80238/63175145_zpid/,"$274,275","7423 E 26th Avenue, Denver, CO 80238",7423 E 26th Avenue,Denver,CO,80238,331000,,,,,,,,,,,,,,,,,,,,,
887,119692240,https://www.zillow.com/homedetails/5568-Malta-St-Denver-CO-80249/119692240_zpid/,"$449,950","5568 Malta Street, Denver, CO 80249",5568 Malta Street,Denver,CO,80249,455900,,,,,,,,,,,,,,,,,,,,,
